釜房,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2016/9/25,143.43,19.2,26.71
2016/9/26,143.07,15.19,25.06
2016/9/27,142.82,14.3,16.33
2016/9/28,142.85,13.25,12.49
2016/9/29,142.92,16.33,10.96
2016/9/30,143.16,11.87,7.16
2016/10/1,143.31,10.36,7.18
2016/10/2,143.4,9.27,7.13
2016/10/3,143.47,8.74,7.12
2016/10/4,143.52,7.85,7.04
2016/10/5,143.54,7.32,7.04
2016/10/6,143.55,7.1,6.83
2016/10/7,143.54,6.1,7.19
2016/10/8,143.49,6.41,7.22
2016/10/9,143.47,6.44,6.97
2016/10/10,143.43,5.44,7.06
2016/10/11,143.37,5.34,7.2
2016/10/12,143.29,4.76,7.14
2016/10/13,143.19,4.89,7.25
2016/10/14,143.09,4.39,7.25
2016/10/15,142.98,4.11,7.2
2016/10/16,142.86,4.12,7.16
2016/10/17,142.74,4.104,7.14
2016/10/18,142.61,3.9,7.12
2016/10/19,142.48,3.91,7.09
2016/10/20,142.35,3.59,6
2016/10/21,142.3,3.21,3.94
2016/10/22,142.28,3.23,3.95
2016/10/23,142.25,3.2,3.92
2016/10/24,142.21,3.33,4.05
2016/10/25,142.19,3.48,3.95
2016/10/26,142.17,3.51,3.98
2016/10/27,142.14,3.09,4.03
2016/10/28,142.11,3.56,3.8
2016/10/29,142.11,3.78,3.78
2016/10/30,142.1,2.97,3.68
2016/10/31,142.06,2.97,3.91
2016/11/1,142.02,2.97,3.91
2016/11/2,141.98,2.76,3.92
2016/11/3,141.93,2.96,3.9
2016/11/4,141.89,3.15,3.84
2016/11/5,141.86,2.89,3.8
2016/11/6,141.82,2.8,3.73
2016/11/7,141.77,2.58,3.73
2016/11/8,141.73,2.75,3.66
2016/11/9,141.68,2.8,3.7
2016/11/10,141.64,2.65,3.78
2016/11/11,141.62,4.49,3.82
2016/11/12,141.67,4.52,3.84
2016/11/13,141.67,3.31,3.76
2016/11/14,141.65,3.24,2.79
2016/11/15,141.71,3.45,2.08
2016/11/16,141.77,3.24,2.09
2016/11/17,141.82,3.25,2.09
2016/11/18,141.86,3.05,2.14
2016/11/19,141.91,3.71,2.08
2016/11/20,141.99,3.63,2
2016/11/21,142.04,3.05,2.11
2016/11/22,142.08,3.07,2.13
2016/11/23,142.12,3.18,2
2016/11/24,142.17,3,2.05
2016/11/25,142.21,2.86,2.14
2016/11/26,142.24,3.07,2.12
2016/11/27,142.29,3.26,2.06
2016/11/28,142.33,3.28,2.08
2016/11/29,142.38,3.04,2.08
2016/11/30,142.42,3.05,2.08
2016/12/1,142.46,3.34,2.11
2016/12/2,142.52,3.61,2.14
2016/12/3,142.58,3.38,2.15
2016/12/4,142.63,3.38,2.14
2016/12/5,142.67,3.13,2.13
2016/12/6,142.73,4.82,2.07
2016/12/7,142.85,4.37,2.09
2016/12/8,142.92,3.69,2.15
2016/12/9,142.98,3.67,2.13
2016/12/10,143.05,4.15,2.09
2016/12/11,143.12,3.66,2.09
2016/12/12,143.18,3.67,2.11
2016/12/13,143.24,3.71,2.12
2016/12/14,143.4,8.55,2.13
2016/12/15,143.59,5.95,2.13
2016/12/16,143.7,4.63,2.16
2016/12/17,143.79,4.62,2.13
2016/12/18,143.87,4.37,2.15
2016/12/19,143.95,2.75,2.19
2016/12/20,143.99,5.27,2.19
2016/12/21,144.11,5.59,2.2
2016/12/22,144.23,5.61,2.21
2016/12/23,144.37,7.29,2.12
2016/12/24,144.54,6.48,2.12
2016/12/25,144.67,5.36,2.12
2016/12/26,144.77,4.84,2.108
2016/12/27,144.82,4.41,5
2016/12/28,144.74,4.19,7.15
2016/12/29,144.63,3.62,7.14
2016/12/30,144.51,3.52,7
2016/12/31,144.39,3.34,6.79
2017/1/1,144.26,3.1,6.82
2017/1/2,144.14,3.39,6.78
2017/1/3,144.02,3.69,6.77
2017/1/4,143.91,3.56,6.9
2017/1/5,143.79,3.57,6.89
2017/1/6,143.67,3.59,6.88
2017/1/7,143.54,3.08,6.88
2017/1/8,143.4,3.35,6.83
2017/1/9,143.31,4.9,6.76
2017/1/10,143.23,4.39,6.5
2017/1/11,143.14,3.86,6.48
2017/1/12,143.04,4.17,6.5
2017/1/13,142.94,3.39,6.46
2017/1/14,142.81,3.39,6.41
2017/1/15,142.71,3.38,6.38
2017/1/16,142.59,3.31,5.53
2017/1/17,142.51,3.35,5.06
2017/1/18,142.44,3.17,4.88
2017/1/19,142.39,3.4,4.12
2017/1/20,142.37,3.66,3.66
2017/1/21,142.38,3.6,3.6
2017/1/22,142.37,3.38,3.62
2017/1/23,142.37,3.68,3.68
2017/1/24,142.37,3.61,3.61
2017/1/25,142.36,3.18,3.67
2017/1/26,142.33,3,3.72
2017/1/27,142.31,3.44,3.68
2017/1/28,142.31,3.61,3.61
2017/1/29,142.31,3.44,3.68
2017/1/30,142.31,4.64,3.68
2017/1/31,142.38,5.33,3.88
2017/2/1,142.41,4.43,3.94
2017/2/2,142.44,4.49,3.75
2017/2/3,142.46,3.93,3.69
2017/2/4,142.46,3.84,3.6
2017/2/5,142.47,3.83,3.59
2017/2/6,142.5,5.29,3.58
2017/2/7,142.61,6.18,4.21
2017/2/8,142.63,4.63,4.63
2017/2/9,142.62,4.16,4.65
2017/2/10,142.6,4.11,4.61
2017/2/11,142.58,4.05,4.55
2017/2/12,142.55,3.56,4.54
2017/2/13,142.51,3.6,4.57
2017/2/14,142.43,3.41,4.64
2017/2/15,142.41,3.17,4.62
2017/2/16,142.36,3.35,4.57
2017/2/17,142.33,6.98,4.56
2017/2/18,142.6,10.84,4.44
2017/2/19,142.74,6.79,4.53
2017/2/20,142.79,6.32,6.08
2017/2/21,142.82,7.97,7.21
2017/2/22,142.8,6.19,7.2
2017/2/23,142.76,6.62,7.12
2017/2/24,142.79,8.06,7.06
2017/2/25,142.79,6.56,7.06
2017/2/26,142.76,5.86,7.11
2017/2/27,142.69,5.36,7.11
2017/2/28,142.64,4.62,3.88
2017/3/1,142.75,5.23,2.97
2017/3/2,142.78,6.01,6.76
2017/3/3,142.7,5.73,7.73
2017/3/4,142.62,5.52,7.74
2017/3/5,142.53,5.56,7.77
2017/3/6,142.45,5.56,7.03
2017/3/7,142.45,6.08,5.58
2017/3/8,142.45,5.58,5.58
2017/3/9,142.44,5.03,5.53
2017/3/10,142.41,4.57,5.54
2017/3/11,142.37,4.58,5.54
2017/3/12,142.32,4.07,5.52
2017/3/13,142.28,4.19,4.42
2017/3/14,142.35,8.18,3.59
2017/3/15,142.58,8.33,3.65
2017/3/16,142.73,6.76,3.76
2017/3/17,142.84,6.26,3.76
2017/3/18,142.93,6.21,3.65
2017/3/19,143.03,6.19,3.61
2017/3/20,143.14,6.36,3.51
2017/3/21,143.26,7.51,3.54
2017/3/22,143.42,7.67,3.65
2017/3/23,143.54,6.46,3.74
2017/3/24,143.64,6.14,3.69
2017/3/25,143.71,5.36,3.7
2017/3/26,143.77,5.27,3.61
2017/3/27,143.86,7,3.67
2017/3/28,143.97,6.48,3.68
2017/3/29,144.06,5.71,3.74
2017/3/30,144.13,5.99,3.73
2017/3/31,144.24,7.04,3.52
2017/4/1,144.38,7.21,3.47
2017/4/2,144.5,6.44,3.55
2017/4/3,144.58,6,3.66
2017/4/4,144.67,6.32,3.68
2017/4/5,144.78,7.87,3.73
2017/4/6,144.97,11.79,3.66
2017/4/7,145.35,18.62,4.71
2017/4/8,145.76,18.27,7.11
2017/4/9,146.12,19.64,7.15
2017/4/10,146.41,13.65,7.26
2017/4/11,146.59,20.69,7.26
2017/4/12,147.27,32.45,12.07
2017/4/13,147.51,19.1,14.7
2017/4/14,147.61,14.44,11.49
2017/4/15,147.72,15.25,10.03
2017/4/16,147.91,20.3,10.1
2017/4/17,148.19,20.48,12.4
2017/4/18,148.38,47.85,40.84
2017/4/19,148.49,26.11,21.78
2017/4/20,148.64,21.03,14.66
2017/4/21,148.78,16.95,12.14
2017/4/22,148.91,14.85,9.99
2017/4/23,149,12.85,10
2017/4/24,149.05,11.25,10.02
2017/4/25,149.08,11.66,10.02
2017/4/26,149.13,12.11,10.05
2017/4/27,149.18,12.07,10.01
2017/4/28,149.2,10,9.58
2017/4/29,149.22,9.25,8.84
2017/4/30,149.23,9.67,8.84
2017/5/1,149.25,9.65,8.82
2017/5/2,149.26,8.45,8.45
2017/5/3,149.25,6.97,7.8
2017/5/4,149.23,7.23,7.65
2017/5/5,149.23,7.63,7.63
2017/5/6,149.22,7.23,7.65
2017/5/7,149.22,6.88,7.7
2017/5/8,149.18,5.61,7.27
2017/5/9,149.14,4.98,6.62
2017/5/10,149.09,4.54,7.01
2017/5/11,149.03,5.19,7.23
2017/5/12,148.96,4.52,10.61
2017/5/13,148.81,36.69,31.83
2017/5/14,149.18,58.72,43.88
2017/5/15,149.4,31.88,27.27
2017/5/16,149.43,24,27.36
2017/5/17,149.31,17.13,19.63
2017/5/18,149.33,14.63,13.38
2017/5/19,149.33,12.13,12.96
2017/5/20,149.3,10.27,11.94
2017/5/21,149.24,9.04,11.93
2017/5/22,149.18,8.3,10.37
2017/5/23,149.14,7.8,9.44
2017/5/24,149.11,8.96,9.38
2017/5/25,149.14,11.37,9.31
2017/5/26,149.15,8.16,9.39
2017/5/27,149.11,7.84,9.48
2017/5/28,149.05,6.31,9.59
2017/5/29,148.97,6.36,9.61
2017/5/30,148.88,5.93,9.58
2017/5/31,148.79,5.49,9.51
2017/6/1,148.7,7.01,9.41
2017/6/2,148.71,11.79,9.39
2017/6/3,148.72,7.44,9.44
2017/6/4,148.64,6.22,9.4
2017/6/5,148.56,5.46,9.41
2017/6/6,148.47,5.88,9.41
2017/6/7,148.37,5.51,9.41
2017/6/8,148.29,5.53,7.86
2017/6/9,148.21,4.46,8.33
2017/6/10,148.09,4.34,9.31
2017/6/11,147.97,4.69,9.25
2017/6/12,147.84,4,9.25
2017/6/13,147.71,4.37,9.21
2017/6/14,147.58,4.78,9.2
2017/6/15,147.46,4.78,9.17
2017/6/16,147.34,4.62,9.32
2017/6/17,147.2,4.23,9.61
2017/6/18,147.04,4.23,9.54
2017/6/19,146.89,4.21,9.46
2017/6/20,146.74,4.01,9.54
2017/6/21,146.59,6.72,9.46
2017/6/22,146.54,6.37,9.43
2017/6/23,146.41,4.53,9.58
2017/6/24,146.26,4.25,9.57
2017/6/25,146.09,4.24,9.49
2017/6/26,145.94,4.28,9.47
2017/6/27,145.77,4,9.44
2017/6/28,145.56,2.72,12.43
2017/6/29,145.15,3.43,16.84
2017/6/30,144.71,3.02,14.26
2017/7/1,144.47,3.26,8.18
2017/7/2,144.38,7.04,8.19
2017/7/3,144.32,7.3,8.16
2017/7/4,144.34,8.7,8.13
2017/7/5,144.31,5.96,7.67
2017/7/6,144.24,4.66,6.94
2017/7/7,144.13,3.32,6.99
2017/7/8,143.99,2.77,6.97
2017/7/9,143.84,2.7,6.86
2017/7/10,143.69,2.77,6.89
2017/7/11,143.55,3.1,6.91
2017/7/12,143.4,2.57,6.86
2017/7/13,143.25,3.72,6.89
2017/7/14,143.12,2.94,6.85
2017/7/15,142.98,3.3,6.9
2017/7/16,142.82,2.75,6.79
2017/7/17,142.69,3.46,6.7
2017/7/18,142.71,11.47,6.72
2017/7/19,142.81,6.01,6.76
2017/7/20,142.78,4.31,6.81
2017/7/21,142.61,3.31,6.77
2017/7/22,142.47,3.54,6.71
2017/7/23,142.35,3.64,6.53
2017/7/24,142.5,18.59,6.56
2017/7/25,142.92,13.37,6.74
2017/7/26,143.1,9.15,6.81
2017/7/27,143.14,6.86,6.86
2017/7/28,143.14,13.93,6.79
2017/7/29,144.03,43.46,11.3
2017/7/30,144.39,26.92,30.97
2017/7/31,144.4,19.48,20.63
2017/8/1,144.29,14.15,19.29
2017/8/2,144.12,11.89,13.59
2017/8/3,144.14,10.22,9.65
2017/8/4,144.17,10.16,9.59
2017/8/5,144.17,9.28,9.56
2017/8/6,144.13,7.93,9.63
2017/8/7,143.97,7.4,23.18
2017/8/8,143.35,106.25,113.22
2017/8/9,143.45,90.02,80.88
2017/8/10,143.59,41.8,41.52
2017/8/11,143.62,28.51,29.88
2017/8/12,143.5,25.9,29.68
2017/8/13,143.28,21.18,29.4
2017/8/14,143.08,19.49,16.34
2017/8/15,143.51,25.64,8.81
2017/8/16,144.22,32.79,19.54
2017/8/17,144.36,35.44,36.88
2017/8/18,144.23,36.43,39.28
2017/8/19,144.06,29.16,33.11
2017/8/20,144.03,24.64,25.76
2017/8/21,143.95,22.13,25.75
2017/8/22,143.75,18.62,25.78
2017/8/23,143.43,15.73,25.67
2017/8/24,143.05,15.39,21.91
2017/8/25,143.03,16.49,14.16
2017/8/26,143.29,23.83,12.95
2017/8/27,143.58,16.81,13
2017/8/28,143.65,13.96,13.14
2017/8/29,143.65,12.2,13.02
2017/8/30,143.67,14.99,13.08
2017/8/31,143.9,22.03,13.14
2017/9/1,144.04,13.98,15.1
2017/9/2,143.82,10.74,19.33
2017/9/3,143.48,8.98,19.25
2017/9/4,143.14,9.21,14.72
2017/9/5,143.02,8.84,11.68
2017/9/6,142.92,8.75,11.31
2017/9/7,142.85,13.11,11.32
2017/9/8,143.02,13.57,10.75
2017/9/9,143.07,9.66,9.39
2017/9/10,143.05,8.53,9.31
2017/9/11,143,8.47,9.25
2017/9/12,143.13,14.67,9.21
2017/9/13,143.23,9.81,9.28
2017/9/14,143.21,8.26,9.31
2017/9/15,143.17,7.65,8.44
2017/9/16,143.15,7.04,7.56
2017/9/17,143.18,21.63,13.74
2017/9/18,143.72,91.69,82.69
2017/9/19,143.68,28.31,31.61
2017/9/20,143.7,19.19,17.27
2017/9/21,143.67,13.92,17.21
2017/9/22,143.51,11.76,15.56
2017/9/23,143.5,13.85,12.23
2017/9/24,143.49,10.6,12.22
2017/9/25,143.41,9.57,12.26
2017/9/26,143.29,8.82,12.27
2017/9/27,143.14,8.04,12.23
2017/9/28,143.03,10.19,11.22
2017/9/29,143.02,7.79,8.31
2017/9/30,142.99,6.33,7.11
2017/10/1,142.95,5.85,7.12
2017/10/2,142.9,5.55,7.09
2017/10/3,142.84,5.27,7.04
2017/10/4,142.76,5.01,7.01
2017/10/5,142.67,4.56,7.05
2017/10/6,142.57,4.59,7.06
2017/10/7,142.53,7.64,6.9
2017/10/8,142.53,5.61,6.84
2017/10/9,142.45,4.73,6.92
2017/10/10,142.36,4.74,6.92
2017/10/11,142.29,5.62,6.82
2017/10/12,142.23,4.9,6.81
2017/10/13,142.18,6.62,6.85
2017/10/14,142.15,5.48,6.9
2017/10/15,142.07,4.74,6.86
2017/10/16,141.98,4.48,6.81
2017/10/17,141.87,4.23,6.78
2017/10/18,141.75,3.63,6.82
2017/10/19,141.62,4.07,6.78
2017/10/20,141.66,19.84,6.7
2017/10/21,143.17,51.5,6.99
2017/10/22,144.81,100.58,41.54
2017/10/23,146.51,204.96,161.24
2017/10/24,147.21,60.15,51.52
2017/10/25,147.41,32.16,32.16
2017/10/26,147.24,21.98,32.04
2017/10/27,146.87,16.38,31.76
2017/10/28,146.38,13.51,31.31
2017/10/29,145.93,22.47,30.93
2017/10/30,145.74,22.46,30.74
2017/10/31,145.4,17.39,30.42
2017/11/1,144.94,14.47,24.71
2017/11/2,144.84,13.92,13.92
2017/11/3,144.82,12.32,13.81
2017/11/4,144.75,11.12,13.78
2017/11/5,144.64,10.24,13.75
2017/11/6,144.52,9.57,11.61
2017/11/7,144.51,9.16,8.87
2017/11/8,144.51,8.26,8.85
2017/11/9,144.5,8.57,8.85
2017/11/10,144.47,7.67,8.54
2017/11/11,144.46,8.31,7.73
2017/11/12,144.48,7.71,7.71
2017/11/13,144.47,7.21,7.79
2017/11/14,144.44,6.57,7.73
2017/11/15,144.41,6.59,7.74
2017/11/16,144.36,6.58,7.74
2017/11/17,144.32,6.27,7.42
2017/11/18,144.29,5.99,6.56
2017/11/19,144.26,5.63,6.49
2017/11/20,144.24,5.69,6.53
2017/11/21,144.2,5.64,6.5
2017/11/22,144.16,5.14,6.55
2017/11/23,144.13,5.91,6.48
2017/11/24,144.12,6.17,6.46
2017/11/25,144.1,6.19,6.47
2017/11/26,144.08,5.96,6.53
2017/11/27,144.09,7.14,6.57
2017/11/28,144.09,6.33,6.61
2017/11/29,144.08,6.31,6.6
2017/11/30,144.09,6.85,6.56
2017/12/1,144.08,5.95,6.52
2017/12/2,144.06,5.7,6.54
2017/12/3,144.02,5.47,6.59
2017/12/4,143.98,5.67,6.5
2017/12/5,143.95,5.34,6.46
2017/12/6,143.9,5.11,6.5
2017/12/7,143.85,4.9,6.57
2017/12/8,143.79,4.84,6.5
2017/12/9,143.72,4.54,6.46
2017/12/10,143.66,4.55,6.47
2017/12/11,143.58,4.58,6.49
2017/12/12,143.54,5.1,6.45
2017/12/13,143.47,4.58,6.47
2017/12/14,143.39,4.61,6.49
2017/12/15,143.32,4.37,6.5
2017/12/16,143.24,4.32,6.44
2017/12/17,143.17,4.86,6.42
2017/12/18,143.1,4.36,6.44
2017/12/19,143.02,4.38,6.45
2017/12/20,142.95,4.65,6.44
2017/12/21,142.86,3.63,6.42
2017/12/22,142.76,4.41,6.41
2017/12/23,142.67,4.39,6.38
2017/12/24,142.6,4.65,6.37
2017/12/25,142.56,6.3,6.3
2017/12/26,142.57,6.05,6.3
2017/12/27,142.54,5.33,6.31
2017/12/28,142.49,4.87,6.33
2017/12/29,142.43,4.91,6.37
2017/12/30,142.37,4.66,6.35
2017/12/31,142.3,4.56,6.24
2018/1/1,142.23,4.66,6.1
2018/1/2,142.16,4.5,6.16
2018/1/3,142.09,4.56,6.22
2018/1/4,142.02,4.55,6.19
2018/1/5,141.94,4.14,6.22
2018/1/6,141.86,4.16,6.24
2018/1/7,141.77,4.15,6.2
2018/1/8,141.68,4.35,6.17
2018/1/9,141.61,5.96,6.19
2018/1/10,141.66,7.18,6.27
2018/1/11,141.66,5.85,6.31
2018/1/12,141.62,5.19,6.31
2018/1/13,141.56,4.73,6.3
2018/1/14,141.59,4.48,6.26
2018/1/15,141.44,4.46,6.22
2018/1/16,141.34,4.94,6.26
2018/1/17,141.29,6.64,6.2
2018/1/18,141.42,10.22,6.24
2018/1/19,141.59,9.39,6.25
2018/1/20,141.68,7.38,6.25
2018/1/21,141.71,6.714,6.25
2018/1/22,141.7,5.63,7
2018/1/23,141.6,4.87,7.57
2018/1/24,141.47,4.95,7.18
2018/1/25,141.42,5.6,6.26
2018/1/26,141.38,5.17,6.27
2018/1/27,141.32,4.77,6.3
2018/1/28,141.26,4.82,6.34
2018/1/29,141.19,5.01,6.31
2018/1/30,141.12,4.57,6.28
2018/1/31,141.04,4.58,6.27
2018/2/1,140.95,4.33,6.23
2018/2/2,140.87,4.48,6.15
2018/2/3,140.79,4.51,6.18
2018/2/4,140.71,4.54,6.18
2018/2/5,140.63,4.53,6.17
2018/2/6,140.55,4.29,6.13
2018/2/7,140.45,4.3,6.11
2018/2/8,140.36,4.1,6.1
2018/2/9,140.26,4.1,6.08
2018/2/10,140.16,4.08,6.04
2018/2/11,140.07,4.63,5.98
2018/2/12,140.02,5.12,5.88
2018/2/13,139.95,4.29,6.01
2018/2/14,139.87,4.53,6.06
2018/2/15,139.82,5.86,6.05
2018/2/16,139.8,5.07,5.64
2018/2/17,139.79,4.87,4.87
2018/2/18,139.79,4.68,4.87
2018/2/19,139.75,4.12,4.87
2018/2/20,139.72,4.17,4.92
2018/2/21,139.68,4.2,4.95
2018/2/22,139.63,3.97,4.9
2018/2/23,139.59,4.16,4.9
2018/2/24,139.55,4.1,4.84
2018/2/25,139.51,4.11,4.85
2018/2/26,139.47,4.15,4.88
2018/2/27,139.43,4.31,4.87
2018/2/28,139.4,4.48,4.84
2018/3/1,139.68,20.38,4.87
2018/3/2,140.59,17.13,4.95
2018/3/3,140.96,10.65,4.97
2018/3/4,141.21,11.32,5.05
2018/3/5,141.7,21.47,5.06
2018/3/6,142.54,23.2,5.13
2018/3/7,143.05,15,5.19
2018/3/8,143.37,13.45,5.16
2018/3/9,144.43,47.8,5.22
2018/3/10,145.49,30.27,5.39
2018/3/11,146.05,19.22,5.5
2018/3/12,146.39,14.89,5.49
2018/3/13,146.64,13.04,5.51
2018/3/14,146.87,16.05,5.54
2018/3/15,147.28,24.08,8.61
2018/3/16,147.59,23.49,16.13
2018/3/17,147.68,15.76,16.13
2018/3/18,147.61,12.13,16.19
2018/3/19,147.49,11.76,13.96
2018/3/20,147.51,11.97,11.24
2018/3/21,147.52,11.56,11.19
2018/3/22,147.63,20.85,11.22
2018/3/23,147.85,15.38,11.25
2018/3/24,147.91,12.9,11.38
2018/3/25,147.94,11.78,11.41
2018/3/26,147.94,12.17,11.41
2018/3/27,147.99,13.63,11.35
2018/3/28,148.06,15.23,11.41
2018/3/29,148.19,16.46,11.46
2018/3/30,148.31,14.5,12.84
2018/3/31,148.24,10.88,16.3
2018/4/1,148.08,9.39,16.27
2018/4/2,147.91,10.99,16.28
2018/4/3,147.79,12.87,16.25
2018/4/4,147.75,15.49,16.23
2018/4/5,147.7,12.13,16.22
2018/4/6,147.55,10.09,14.88
2018/4/7,147.5,11.52,11.89
2018/4/8,147.46,9.39,11.94
2018/4/9,147.4,8.16,8.16
2018/4/10,147.46,7.79,5.24
2018/4/11,147.52,7.48,5.27
2018/4/12,147.6,8.17,5.22
2018/4/13,147.67,7.82,5.23
2018/4/14,147.73,7.47,5.24
2018/4/15,147.81,9.7,5.2
2018/4/16,147.94,8.96,4.79
2018/4/17,148.03,6.9,4.24
2018/4/18,148.11,7.86,4.41
2018/4/19,148.19,8.21,4.75
2018/4/20,148.28,8.87,6.15
2018/4/21,148.36,8.29,4.4
2018/4/22,148.46,8.24,4.32
2018/4/23,148.56,7.35,4.19
2018/4/24,148.65,8.88,4.1
2018/4/25,148.78,9.74,4.11
2018/4/26,148.91,8.61,4.17
2018/4/27,148.99,6.63,4.18
2018/4/28,149.05,6.56,4.11
2018/4/29,149.1,5.81,4.17
2018/4/30,149.13,5.45,4.22
2018/5/1,149.16,5.6,5.6
2018/5/2,149.13,5.43,7.07
2018/5/3,149.11,6.88,6.88
2018/5/4,149.09,5.12,6.76
2018/5/5,149.06,5.6,6.83
2018/5/6,149.02,4.9,6.94
2018/5/7,148.96,5.33,6.96
2018/5/8,148.97,7.31,6.9
2018/5/9,149,11.02,6.93
2018/5/10,149.09,9.06,7.01
2018/5/11,149.12,7.86,7.04
2018/5/12,149.13,6.65,7.06
2018/5/13,149.11,6.14,6.97
2018/5/14,149.09,6.12,6.93
2018/5/15,149.05,5.03,7.08
2018/5/16,149,4.64,7.08
2018/5/17,148.96,6.51,6.93
2018/5/18,149.02,12.93,8.84
2018/5/19,149.11,16.07,12.78
2018/5/20,149.12,10.8,12.86
2018/5/21,149.05,8.62,11.48
2018/5/22,149,7.02,9.06
2018/5/23,148.95,6.93,8.97
2018/5/24,148.9,6.99,9.02
2018/5/25,148.82,5.48,9.1
2018/5/26,148.73,5.4,9
2018/5/27,148.69,4.99,8.97
2018/5/28,148.55,5.59,8.36
2018/5/29,148.48,3.78,6.92
2018/5/30,148.4,4.12,6.86
2018/5/31,148.35,4.99,6.93
2018/6/1,148.28,3.43,6.91
2018/6/2,148.19,3.43,6.89
2018/6/3,148.08,2.67,6.88
2018/6/4,147.98,3.11,6.91
2018/6/5,147.87,2.37,6.88
2018/6/6,147.76,3.07,6.81
2018/6/7,147.65,2.7,6.77
2018/6/8,147.54,2.79,6.84
2018/6/9,147.43,2.75,6.75
2018/6/10,147.34,4.38,6.56
2018/6/11,147.35,10.89,6.35
2018/6/12,147.58,14.03,6.68
2018/6/13,147.64,6.38,6.75
2018/6/14,147.59,4.09,6.67
2018/6/15,147.52,4.34,6.55
2018/6/16,147.49,5.43,6.53
2018/6/17,147.44,4.33,6.52
2018/6/18,147.36,4.4,9.83
2018/6/19,147.09,4.81,16.55
2018/6/20,146.77,6.63,16.35
2018/6/21,146.51,6.83,16.33
2018/6/22,146.2,5.31,16.24
2018/6/23,145.85,4.42,16.02
2018/6/24,145.48,4.01,15.87
2018/6/25,145.11,3.7,14.05
2018/6/26,144.85,3.41,9.07
2018/6/27,144.72,4.24,6.9
2018/6/28,144.63,4.07,7
2018/6/29,144.53,4.51,7.13
2018/6/30,144.44,4.19,7.07
2018/7/1,144.34,3.89,7.04
2018/7/2,144.22,3.31,7
2018/7/3,144.08,3.46,7.12
2018/7/4,143.97,3.29,7.2
2018/7/5,143.81,3.81,7.12
2018/7/6,143.74,6.01,7.11
2018/7/7,143.79,10.4,7.09
2018/7/8,143.84,6.58,7.14
2018/7/9,143.78,4.49,6.7
2018/7/10,143.69,3.6,6.34
2018/7/11,143.59,3.61,6.33
2018/7/12,143.48,3.3,6.26
2018/7/13,143.38,3.25,6.2
2018/7/14,143.26,3.03,6.2
2018/7/15,143.13,2.57,6.22
2018/7/16,142.99,2.48,6.09
2018/7/17,142.85,3.12,6.16
2018/7/18,142.71,1.91,6.4
2018/7/19,142.52,1.88,6.53
2018/7/20,142.33,1.99,6.57
2018/7/21,142.13,1.61,6.56
2018/7/22,141.92,1.61,6.48
2018/7/23,141.72,1.6,6.59
2018/7/24,141.48,1.52,6.6
2018/7/25,141.25,1.38,6.55
2018/7/26,141,1.24,6.52
2018/7/27,140.76,1.94,6.49
2018/7/28,140.57,3.14,6.39
2018/7/29,140.94,23.05,6.33
2018/7/30,141.4,8.58,5.08
2018/7/31,141.49,5.73,5.51
2018/8/1,141.43,4.66,6.85
2018/8/2,141.3,4.02,7.27
2018/8/3,141.14,3.84,7.25
2018/8/4,140.96,3.35,7.34
2018/8/5,140.77,3.94,7.25
2018/8/6,141.47,37.85,6.59
2018/8/7,142.46,22,6.42
2018/8/8,142.98,35.27,26.3
2018/8/9,143.38,103.71,84.87
2018/8/10,144.06,53.78,41.44
2018/8/11,144.21,28.68,32.08
2018/8/12,144.19,18.38,16.68
2018/8/13,144.16,13.81,16.63
2018/8/14,144.04,12.18,14.71
2018/8/15,143.96,12.31,13.7
2018/8/16,143.98,15.66,13.7
2018/8/17,144.02,12.41,13.53
2018/8/18,143.93,10.01,13.62
2018/8/19,143.77,8.65,13.62
2018/8/20,143.58,8.21,13.65
2018/8/21,143.39,7.03,10.51
2018/8/22,143.34,7.24,6.97
2018/8/23,143.35,6.15,6.96
2018/8/24,143.3,5.51,6.83
2018/8/25,143.26,5.43,6.75
2018/8/26,143.22,6.52,6.79
2018/8/27,143.24,7.28,6.76
2018/8/28,143.86,46.53,22.73
2018/8/29,144.31,47.01,39.32
2018/8/30,144.13,29.08,44.86
2018/8/31,143.44,21.59,36.5
2018/9/1,143.34,23,19.54
2018/9/2,143.39,18.77,19.57
2018/9/3,143.36,18.5,19.58
2018/9/4,143.25,15.36,19.58
2018/9/5,143.24,21.9,17.4
2018/9/6,143.41,16.81,14.14
2018/9/7,143.42,13.04,16.26
2018/9/8,143.18,11.06,18.14
2018/9/9,142.9,10.89,18.03
2018/9/10,142.63,12.29,18
2018/9/11,142.47,12.46,13.69
2018/9/12,142.51,11.2,10.47
2018/9/13,142.51,9.98,10.47
2018/9/14,142.49,9.87,10.36
2018/9/15,142.44,8.62,10.32
2018/9/16,142.37,8.12,10.3
2018/9/17,142.28,8.14,10.29
2018/9/18,142.19,6.89,8.08
2018/9/19,142.16,5.84,6.79
2018/9/20,142.12,5.57,6.75
2018/9/21,142.1,10.34,6.79
2018/9/22,143.17,47.9,6.84
2018/9/23,144.12,21.84,9.78
2018/9/24,144.25,15.78,16.91
2018/9/25,144.18,15.32,16.74
2018/9/26,144.1,12.72,16.66
2018/9/27,144.03,18.89,16.64
2018/9/28,144.08,15.12,20.44
2018/9/29,143.63,11.08,26.62
2018/9/30,143.06,11.87,26.15
2018/10/1,143.51,54.36,26.19
