鳴子,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2015/6/11,243.37,6.45,11.31
2015/6/12,243.08,6.93,11.29
2015/6/13,242.9,8.33,11.28
2015/6/14,242.64,6.49,11.26
2015/6/15,242.33,5.81,11.24
2015/6/16,242.07,12.22,11.22
2015/6/17,242.19,8.93,11.23
2015/6/18,241.96,7.15,11.21
2015/6/19,241.71,7.1,10.63
2015/6/20,241.55,7.18,9.44
2015/6/21,241.39,7.02,9.44
2015/6/22,241.24,6.54,9.43
2015/6/23,241.07,7.66,9.42
2015/6/24,240.96,6.89,9.41
2015/6/25,240.74,6.12,10.18
2015/6/26,240.51,6.2,9.32
2015/6/27,242.05,84.45,16.8
2015/6/28,246.05,79.54,55.41
2015/6/29,245.17,28.59,49.64
2015/6/30,244.29,16.57,28.93
2015/7/1,243.83,24.12,25.8
2015/7/2,243.82,20.74,23.92
2015/7/3,243.55,14.61,20.32
2015/7/4,243.2,12.43,16.79
2015/7/5,242.99,10.64,14.63
2015/7/6,242.77,9.97,12.26
2015/7/7,242.7,9.07,10.39
2015/7/8,242.59,8.4,10.37
2015/7/9,242.46,7.89,10.36
2015/7/10,242.29,7.4,10.36
2015/7/11,242.09,6.74,10.35
2015/7/12,241.87,6.64,10.34
2015/7/13,241.6,6.11,11.25
2015/7/14,241.21,5.33,11.77
2015/7/15,240.88,5.66,10.36
2015/7/16,240.59,6.1,10.32
2015/7/17,240.31,5.92,10.3
2015/7/18,240.02,5.51,10.28
2015/7/19,239.71,5.45,10.26
2015/7/20,239.37,4.97,10.24
2015/7/21,239.01,4.76,10.22
2015/7/22,238.63,4.7,10.2
2015/7/23,238.3,6.27,10.18
2015/7/24,238.07,9.22,9.51
2015/7/25,238.35,12.47,8.71
2015/7/26,238.38,7.13,8.72
2015/7/27,238.23,5.94,8.12
2015/7/28,238.1,5.82,7.7
2015/7/29,237.95,5.45,7.7
2015/7/30,237.78,5.19,7.69
2015/7/31,237.57,4.74,8.21
2015/8/1,237.28,4.28,8.59
2015/8/2,236.96,4.15,8.57
2015/8/3,236.62,3.97,8.55
2015/8/4,236.26,3.7,8.54
2015/8/5,235.88,3.48,8.53
2015/8/6,235.46,3.02,8.39
2015/8/7,235.02,2.84,8.21
2015/8/8,234.56,2.63,8.17
2015/8/9,234.09,2.68,8.15
2015/8/10,233.68,3.53,7.13
2015/8/11,233.45,4.17,6.3
2015/8/12,233.26,4.04,6.29
2015/8/13,233.07,4.82,6.28
2015/8/14,233.22,9.99,6.29
2015/8/15,233.47,7.77,6.31
2015/8/16,233.44,5.06,6.3
2015/8/17,233.37,9.67,6.3
2015/8/18,235.11,28.5,6.35
2015/8/19,235.64,8.21,6.33
2015/8/20,235.69,6.34,6.34
2015/8/21,235.7,8.09,6.34
2015/8/22,236.32,16.07,6.36
2015/8/23,236.71,9.65,6.37
2015/8/24,236.91,8.21,6.38
2015/8/25,237.01,7.18,6.37
2015/8/26,237.11,8.87,6.37
2015/8/27,237.35,10.27,6.38
2015/8/28,237.61,9.43,6.37
2015/8/29,237.87,10.69,6.37
2015/8/30,238.18,11.58,6.37
2015/8/31,238.63,12.9,6.24
2015/9/1,239.04,12.13,6.05
2015/9/2,239.6,16.33,8.51
2015/9/3,239.81,11.42,10.22
2015/9/4,240.51,26.28,13.24
2015/9/5,240.61,12.24,15.36
2015/9/6,240.3,10.32,15.32
2015/9/7,240.22,17.65,15.31
2015/9/8,240.34,15.01,15.32
2015/9/9,240.22,14.76,15.85
2015/9/10,241.01,114.3,82.24
2015/9/11,246.34,235.48,157.41
2015/9/12,246.52,52.17,58.86
2015/9/13,245.96,29.58,42.51
2015/9/14,245.2,20.55,35.75
2015/9/15,244.33,16.18,32.34
2015/9/16,243.35,13.3,29.05
2015/9/17,242.49,11.97,25.45
2015/9/18,242.22,30.32,29.5
2015/9/19,241.64,17.67,31.08
2015/9/20,241.05,13.32,21.43
2015/9/21,240.51,10.62,20.15
2015/9/22,239.88,9.71,17.81
2015/9/23,239.52,9.28,14.09
2015/9/24,239.22,9.04,12.35
2015/9/25,239.11,10.17,11.07
2015/9/26,239.12,12.12,11.07
2015/9/27,239.1,9.26,11.07
2015/9/28,238.93,8.15,11.06
2015/9/29,238.73,8.25,9.99
2015/9/30,238.75,9,8.13
2015/10/1,238.78,10.16,8.13
2015/10/2,241.09,65.38,18.93
2015/10/3,241.92,19.39,20.2
2015/10/4,241.77,16.19,20.21
2015/10/5,241.41,11.94,16.6
2015/10/6,241.21,10.82,14.2
2015/10/7,240.96,9.76,14.18
2015/10/8,240.64,8.65,14.11
2015/10/9,240.35,9.9,13.02
2015/10/10,240.2,8.75,11.1
2015/10/11,240.02,8.15,11.08
2015/10/12,239.83,8.2,11.06
2015/10/13,239.65,8.86,10.67
2015/10/14,239.63,8.95,9.1
2015/10/15,239.58,8,9.05
2015/10/16,239.49,7.39,9.05
2015/10/17,239.36,7.08,9.04
2015/10/18,239.22,6.6,9.16
2015/10/19,239.04,6.46,9.13
2015/10/20,238.89,6.82,7.98
2015/10/21,238.86,6.81,7.1
2015/10/22,238.84,6.65,7.09
2015/10/23,238.8,6.51,7.09
2015/10/24,238.77,7.82,7.09
2015/10/25,238.94,9.2,7.04
2015/10/26,238.99,7.19,7.04
2015/10/27,238.97,6.69,7.13
2015/10/28,238.95,6.68,7.11
2015/10/29,238.92,7.05,7.05
2015/10/30,238.98,9.1,7.04
2015/10/31,239.16,9.13,7.02
2015/11/1,239.24,7.77,7.02
2015/11/2,239.28,8.05,7
2015/11/3,239.37,7.89,6.99
2015/11/4,239.4,7.01,7.01
2015/11/5,239.38,6.75,7.05
2015/11/6,239.35,6.45,7.05
2015/11/7,239.31,6.3,7.05
2015/11/8,239.27,7.21,7.06
2015/11/9,239.9,24.96,7.09
2015/11/10,240.83,16.95,7.07
2015/11/11,241.28,12.54,7.07
2015/11/12,241.53,10.29,7.08
2015/11/13,241.7,9.01,7.08
2015/11/14,242.01,25.64,10.43
2015/11/15,243.18,33.41,20.26
2015/11/16,243.49,19.47,20.31
2015/11/17,243.25,13.79,18.49
2015/11/18,243.1,13.12,13.95
2015/11/19,243.22,16.46,13.95
2015/11/20,243.19,12.12,13.96
2015/11/21,243.05,10.84,12.69
2015/11/22,243.02,10.11,10.11
2015/11/23,243,9.77,10.11
2015/11/24,243.09,12.81,10.12
2015/11/25,243.17,10.45,10.11
2015/11/26,243.37,21.37,10.12
2015/11/27,244.35,27.7,10.12
2015/11/28,245.22,21.52,10.17
2015/11/29,245.66,15.91,10.2
2015/11/30,245.86,13.74,12.46
2015/12/1,245.78,13.47,18.25
2015/12/2,245.32,10.34,20.47
2015/12/3,244.76,10.85,20.43
2015/12/4,244.35,15.05,20.37
2015/12/5,244.13,18.09,18.95
2015/12/6,244.18,15.04,15.39
2015/12/7,244.06,12.23,14.12
2015/12/8,244.04,11.3,11.13
2015/12/9,244.03,10.79,11.13
2015/12/10,243.99,10.29,11.13
2015/12/11,244.81,60.46,15.75
2015/12/12,247,36.63,20.41
2015/12/13,247.32,21.45,20.45
2015/12/14,247.24,16.69,20.45
2015/12/15,246.98,14.79,20.41
2015/12/16,246.74,17.32,20.38
2015/12/17,246.67,18.83,20.36
2015/12/18,246.51,14.96,17.25
2015/12/19,246.44,13.28,15.19
2015/12/20,246.32,11.87,13.2
2015/12/21,246.33,12.36,11.03
2015/12/22,246.43,12.38,11.04
2015/12/23,246.45,10.83,11.03
2015/12/24,246.41,10.09,11.04
2015/12/25,246.39,11.03,11.03
2015/12/26,246.36,10.45,11.03
2015/12/27,246.34,10.55,11.31
2015/12/28,246.32,10.03,10.03
2015/12/29,246.3,9.27,10.03
2015/12/30,246.27,8.92,9.11
2015/12/31,246.29,8.77,8.01
2016/1/1,246.32,8.39,8.01
2016/1/2,246.36,10.3,8.01
2016/1/3,246.66,16.43,8.03
2016/1/4,247.09,16.07,8.04
2016/1/5,247.43,13.8,10.43
2016/1/6,247.45,10.79,11.98
2016/1/7,247.36,9.79,11.97
2016/1/8,247.23,9.18,11.36
2016/1/9,247.15,8.74,10.13
2016/1/10,247.08,8.73,10.12
2016/1/11,247,8.19,10.12
2016/1/12,246.83,7.49,12.07
2016/1/13,246.59,7.18,11.96
2016/1/14,246.35,7.32,11.9
2016/1/15,246.1,6.75,11.51
2016/1/16,245.95,7.3,8.03
2016/1/17,245.91,7.08,8.01
2016/1/18,245.82,7.83,10.41
2016/1/19,245.7,8.24,10.44
2016/1/20,245.55,7.32,10.46
2016/1/21,245.35,6.58,10.45
2016/1/22,245.14,6.46,10.5
2016/1/23,244.99,6.91,8.18
2016/1/24,244.91,6.74,8.19
2016/1/25,244.76,6.13,11.19
2016/1/26,244.47,5.95,11
2016/1/27,244.21,7.08,10.51
2016/1/28,243.99,6.43,10.49
2016/1/29,243.73,6.03,10.39
2016/1/30,243.59,6.89,7.23
2016/1/31,243.56,6.56,7.23
2016/2/1,243.44,5.95,9.64
2016/2/2,243.22,5.72,9.41
2016/2/3,243.01,5.77,9.42
2016/2/4,242.78,5.83,9.45
2016/2/5,242.56,5.73,9.5
2016/2/6,242.4,6.04,7.04
2016/2/7,242.34,6.05,7.03
2016/2/8,242.2,5.32,9.43
2016/2/9,241.96,5.79,9.35
2016/2/10,241.73,5.49,9.51
2016/2/11,241.55,5.78,7.06
2016/2/12,241.39,5.19,9.38
2016/2/13,241.23,7.17,7.01
2016/2/14,241.66,29.12,7.03
2016/2/15,243.31,26.52,9.53
2016/2/16,243.75,13.09,12.58
2016/2/17,243.49,9.7,16.08
2016/2/18,243.05,8.19,16.03
2016/2/19,242.51,8.26,18.45
2016/2/20,241.82,10.12,21.45
2016/2/21,241.74,28.26,21.34
2016/2/22,241.81,15.19,20.18
2016/2/23,241.36,11.35,17.47
2016/2/24,241.21,10.56,12.48
2016/2/25,241.02,8.85,12.5
2016/2/26,240.78,8.37,12.43
2016/2/27,240.58,8.73,9.98
2016/2/28,240.49,8.09,9.97
2016/2/29,240.27,7.42,12.42
2016/3/1,239.96,7.27,12.46
2016/3/2,239.59,6.53,12.55
2016/3/3,239.21,6.98,12.4
2016/3/4,238.81,6.44,11.94
2016/3/5,238.67,8.6,7.15
2016/3/6,238.84,10.48,7.16
2016/3/7,239.24,20.47,9.51
2016/3/8,240.3,30.77,9.52
2016/3/9,241.7,25.91,9.64
2016/3/10,242.31,15.92,9.51
2016/3/11,242.58,12.69,9.89
2016/3/12,242.7,11.21,9.08
2016/3/13,242.8,10.25,9.09
2016/3/14,242.87,10.24,9.09
2016/3/15,242.92,9.92,9.1
2016/3/16,242.97,10.26,9.1
2016/3/17,243.12,14.29,9.08
2016/3/18,243.56,17.81,9.08
2016/3/19,244.29,26.31,9.1
2016/3/20,245.33,24.35,9.13
2016/3/21,245.91,16.75,9.15
2016/3/22,246.22,14.88,10.86
2016/3/23,246.34,14.18,13.03
2016/3/24,246.33,12.07,13.03
2016/3/25,246.24,10.73,13.02
2016/3/26,246.1,9.94,13
2016/3/27,245.97,10.13,10.7
2016/3/28,246.05,11.72,9.05
2016/3/29,246.23,13.45,9.06
2016/3/30,246.5,17.1,11.37
2016/3/31,246.66,19.88,20.45
2016/4/1,246.53,17.26,19.93
2016/4/2,246.44,15.92,17.45
2016/4/3,246.4,16.26,15.11
2016/4/4,246.8,33.51,18.85
2016/4/5,247.39,25.43,20.28
2016/4/6,247.51,21.1,20.31
2016/4/7,248.01,68.68,20.35
2016/4/8,250.94,60.08,28.33
2016/4/9,251.36,39.43,39.65
2016/4/10,251.17,31.93,39.63
2016/4/11,250.84,24.14,27.58
2016/4/12,250.79,18.44,20.38
2016/4/13,250.67,16.32,16.75
2016/4/14,250.93,19.84,10.29
2016/4/15,251.41,21.34,12.32
2016/4/16,251.61,16.72,15.18
2016/4/17,251.73,22.02,15.2
2016/4/18,252.16,23.32,15.26
2016/4/19,252.4,18.88,15.28
2016/4/20,252.55,16.68,12.19
2016/4/21,252.78,15.38,11.34
2016/4/22,252.93,16.53,12.25
2016/4/23,253.17,16.36,9.94
2016/4/24,253.45,15.46,9.96
2016/4/25,253.6,13.72,13.27
2016/4/26,253.55,13.24,14.39
2016/4/27,253.52,12.74,13.19
2016/4/28,253.53,23.85,19.04
2016/4/29,253.82,35.1,32.36
2016/4/30,253.86,21.3,20.15
2016/5/1,254.03,32.02,26.02
2016/5/2,254.11,25.58,27.2
2016/5/3,254.07,20.89,20.89
2016/5/4,254.09,21.03,21.03
2016/5/5,254.02,17.36,21.04
2016/5/6,253.75,14.32,21.66
2016/5/7,253.47,15.18,20.45
2016/5/8,253.2,12.83,20.4
2016/5/9,252.84,11.92,20.47
2016/5/10,252.47,15.21,20.82
2016/5/11,252.76,30.87,17.62
2016/5/12,253.1,20.6,17.39
2016/5/13,253.09,16.11,18.4
2016/5/14,252.94,13.77,18.27
2016/5/15,252.7,12.2,18.26
2016/5/16,252.41,11.24,18.21
2016/5/17,252.14,12.81,18.19
2016/5/18,251.87,10.49,16.44
2016/5/19,251.61,9.46,15.4
2016/5/20,251.32,8.77,15.37
2016/5/21,251.01,8.37,15.34
2016/5/22,250.68,7.99,15.32
2016/5/23,250.34,7.53,15.27
2016/5/24,249.96,7.15,15.23
2016/5/25,249.58,7.18,15.19
2016/5/26,249.2,6.93,15.15
2016/5/27,248.92,9.89,14
2016/5/28,248.65,7.07,13.41
2016/5/29,248.32,6.41,13.38
2016/5/30,247.96,6.04,14.47
2016/5/31,247.49,5.97,15.28
2016/6/1,247.05,7.03,15.22
2016/6/2,246.64,6.97,15.19
2016/6/3,246.18,5.79,14.37
2016/6/4,245.76,5.65,13.2
2016/6/5,245.34,5.25,13.17
2016/6/6,244.9,4.97,13.13
2016/6/7,244.44,5.06,13.1
2016/6/8,243.99,5.35,12.31
2016/6/9,243.63,5.5,11.21
2016/6/10,243.29,5.31,11.19
2016/6/11,242.92,4.71,11.16
2016/6/12,242.53,4.72,11.13
2016/6/13,242.2,7.71,10.34
2016/6/14,242.15,7.88,9.36
2016/6/15,242,6.43,9.36
2016/6/16,242.57,30.89,7.3
2016/6/17,243.83,21.8,7.47
2016/6/18,244.37,14.22,9.25
2016/6/19,244.53,10.69,9.25
2016/6/20,244.74,14.85,9.26
2016/6/21,244.91,10.52,9.26
2016/6/22,244.95,9.26,9.26
2016/6/23,245.03,15.68,9.26
2016/6/24,245.42,15.79,15.06
2016/6/25,245.67,29.92,19.42
2016/6/26,245.98,17.39,15.55
2016/6/27,245.93,12.41,15.55
2016/6/28,245.74,12.03,15.53
2016/6/29,245.5,9.7,14.29
2016/6/30,245.31,10.18,12.58
2016/7/1,245.17,9.26,12.57
2016/7/2,244.88,8.38,16.71
2016/7/3,244.36,9.6,16.73
2016/7/4,244.08,8.54,13.15
2016/7/5,243.78,8.81,15.69
2016/7/6,243.54,54.23,49.03
2016/7/7,243.84,39.98,35.93
2016/7/8,244.07,23.26,25.46
2016/7/9,243.96,20.46,20.3
2016/7/10,243.87,16.49,20.01
2016/7/11,243.66,13.74,16.09
2016/7/12,243.56,12.08,13.93
2016/7/13,243.36,11.61,16.31
2016/7/14,243.22,14.46,13.95
2016/7/15,243.2,11.95,13.47
2016/7/16,243.1,10.49,12.33
2016/7/17,243,10.66,12.33
2016/7/18,242.89,10.07,12.21
2016/7/19,242.73,9.05,11.84
2016/7/20,242.53,8.43,12.54
2016/7/21,242.26,8.19,12.62
2016/7/22,241.98,7.52,12.24
2016/7/23,241.68,7.17,11.98
2016/7/24,241.39,6.86,11.54
2016/7/25,241.1,6.98,11.46
2016/7/26,240.83,6.78,10.84
2016/7/27,240.62,8.04,10.54
2016/7/28,240.44,7.25,10.54
2016/7/29,240.23,7.1,10.54
2016/7/30,239.99,6.48,10.01
2016/7/31,239.78,6.42,9.73
2016/8/1,239.58,7.83,9.33
2016/8/2,239.84,21.23,8.97
2016/8/3,240.65,22.08,10.16
2016/8/4,241.4,16.38,10.26
2016/8/5,241.49,10.81,12.58
2016/8/6,241.23,9.27,14.74
2016/8/7,240.87,8.4,14.2
2016/8/8,240.51,8,12.54
2016/8/9,240.29,7.86,11.14
2016/8/10,240.07,7.08,10.81
2016/8/11,239.83,6.7,10.31
2016/8/12,239.53,6.13,12.45
2016/8/13,239.02,5.54,13.09
2016/8/14,238.54,5.31,11.81
2016/8/15,238.08,5.05,12.05
2016/8/16,237.61,6.22,12.61
2016/8/17,238.93,64.97,15.91
2016/8/18,241.02,22.11,15.18
2016/8/19,241.14,14.64,15.44
2016/8/20,241.35,33.41,15.64
2016/8/21,242.62,27.97,17.62
2016/8/22,242.81,40.77,38.13
2016/8/23,243.12,83.59,80.58
2016/8/24,243.03,32.77,37.42
2016/8/25,242.75,23.03,26.98
2016/8/26,242.51,21.42,23.56
2016/8/27,242.52,19.21,19.7
2016/8/28,242.38,16.08,19.54
2016/8/29,242.17,22.22,28.91
2016/8/30,242.28,116.95,87.52
2016/8/31,243.36,66.01,70.54
2016/9/1,243.34,34.11,33.1
2016/9/2,243.43,24.69,25.7
2016/9/3,243.24,20.33,25.2
2016/9/4,242.9,20.33,24.64
2016/9/5,242.59,13.94,21
2016/9/6,242.38,14.36,16
2016/9/7,242.12,13.36,18.94
2016/9/8,241.71,17.61,24.68
2016/9/9,241.83,33.2,27.74
2016/9/10,241.81,16.53,18.3
2016/9/11,241.63,14.21,17.74
2016/9/12,241.38,13.43,17.94
2016/9/13,241.57,31.54,20.12
2016/9/14,242.11,24.42,20.48
2016/9/15,242.17,18.84,19.66
2016/9/16,242.09,16.12,18.1
2016/9/17,241.92,14.73,17.8
2016/9/18,241.71,13.71,17.4
2016/9/19,241.47,12.41,16.6
2016/9/20,241.25,12.87,14.48
2016/9/21,241.28,13.15,13.64
2016/9/22,241.08,13.44,15.36
2016/9/23,241.54,24.06,15.06
2016/9/24,241.4,11.93,20.3
2016/9/25,240.78,9.6,20.27
2016/9/26,240.05,8.21,20.21
2016/9/27,239.23,7.17,20.14
2016/9/28,238.3,6,20.07
2016/9/29,237.36,8.34,20
2016/9/30,236.63,8.25,13.87
2016/10/1,236.5,8.53,9.97
2016/10/2,236.36,7.75,9.97
2016/10/3,236.17,7.34,9.96
2016/10/4,236.08,9.07,7.51
2016/10/5,236.32,9.24,5.96
2016/10/6,236.63,10.41,5.97
2016/10/7,236.89,8.7,5.95
2016/10/8,237.12,10.09,5.93
2016/10/9,237.72,15.51,5.93
2016/10/10,238.14,10.12,5.93
2016/10/11,238.39,9.12,5.94
2016/10/12,238.58,8.48,5.88
2016/10/13,238.75,8.13,5.82
2016/10/14,238.9,7.71,5.83
2016/10/15,239.02,7.46,5.83
2016/10/16,239.12,7.19,5.84
2016/10/17,239.2,7.18,5.83
2016/10/18,239.29,6.87,5.82
2016/10/19,239.35,6.7,5.8
2016/10/20,239.41,6.55,5.8
2016/10/21,239.44,6.03,5.88
2016/10/22,239.45,6.04,5.89
2016/10/23,239.46,6.03,5.88
2016/10/24,239.47,5.85,5.7
2016/10/25,239.48,6.59,5.69
2016/10/26,239.71,9.44,5.68
2016/10/27,239.82,6.42,5.67
2016/10/28,239.83,6,5.7
2016/10/29,239.92,7.36,5.7
2016/10/30,239.98,6.15,5.7
2016/10/31,239.99,5.8,5.65
2016/11/1,240.02,6.28,5.66
2016/11/2,240.05,5.96,5.65
2016/11/3,240.08,6.59,5.65
2016/11/4,240.2,7.85,5.66
2016/11/5,240.3,7.08,5.67
2016/11/6,240.38,6.45,5.67
2016/11/7,240.41,5.97,5.66
2016/11/8,240.43,6.31,5.69
2016/11/9,240.5,6.94,5.69
2016/11/10,240.57,6.63,5.69
2016/11/11,240.67,9.29,5.69
2016/11/12,241.11,13.81,5.7
2016/11/13,241.5,10.22,5.71
2016/11/14,241.72,8.77,5.71
2016/11/15,241.88,7.79,5.71
2016/11/16,242.01,7.47,5.68
2016/11/17,242.09,6.97,5.65
2016/11/18,242.15,6.44,5.62
2016/11/19,242.21,7.05,5.58
2016/11/20,242.32,7.07,5.59
2016/11/21,242.38,6.39,5.57
2016/11/22,242.43,6.24,5.58
2016/11/23,242.46,6.04,5.54
2016/11/24,242.49,5.81,5.49
2016/11/25,242.5,5.74,5.74
2016/11/26,242.49,5.43,5.75
2016/11/27,242.5,6.41,5.76
2016/11/28,242.54,6.39,5.73
2016/11/29,242.59,6.34,5.68
2016/11/30,242.61,5.93,5.61
2016/12/1,242.63,6.44,5.62
2016/12/2,242.86,10.89,5.62
2016/12/3,243.07,8.32,5.63
2016/12/4,243.22,7.8,5.62
2016/12/5,243.34,7.98,5.63
2016/12/6,243.88,24.17,8.79
2016/12/7,244.45,13.79,10.69
2016/12/8,244.5,10.57,11.96
2016/12/9,244.3,8.98,13.09
2016/12/10,244.08,9.15,13.07
2016/12/11,243.82,8.19,13.05
2016/12/12,243.58,7.98,9.66
2016/12/13,243.56,7.78,7.95
2016/12/14,243.6,9.07,8.06
2016/12/15,243.64,8.69,8.18
2016/12/16,243.62,7.59,8.77
2016/12/17,243.5,7.3,9.65
2016/12/18,243.43,8.3,7.96
2016/12/19,243.56,13.29,11.28
2016/12/20,243.53,10.94,13.45
2016/12/21,243.31,11.22,14.91
2016/12/22,243.08,11.06,15.09
2016/12/23,243.1,22.2,18.01
2016/12/24,243.11,15.36,19.21
2016/12/25,242.93,11.8,14.1
2016/12/26,242.75,9.85,12.32
2016/12/27,242.69,10.89,11.21
2016/12/28,242.75,9.93,8.46
2016/12/29,242.8,9.33,8.67
2016/12/30,242.72,8.03,11.15
2016/12/31,242.58,8.38,9.03
2017/1/1,242.55,7.9,9.06
2017/1/2,242.47,8.33,9.15
2017/1/3,242.51,11.23,11.39
2017/1/4,242.41,9.07,10.71
2017/1/5,242.27,8.38,10.85
2017/1/6,242.15,7.62,9.1
2017/1/7,242.07,7.66,8.64
2017/1/8,242.03,7.76,8.16
2017/1/9,242.02,8.34,8.17
2017/1/10,242.03,8.16,8.16
2017/1/11,242.02,7.81,8.15
2017/1/12,241.96,7.33,8.94
2017/1/13,241.93,7.41,7.41
2017/1/14,241.91,7.3,7.14
2017/1/15,241.91,6.98,7.14
2017/1/16,241.86,6.47,8.56
2017/1/17,241.75,6.35,7.8
2017/1/18,241.64,6.04,8.45
2017/1/19,241.48,6.16,8.74
2017/1/20,241.31,6.01,8.59
2017/1/21,241.19,6.07,7.19
2017/1/22,241.12,6.22,7.18
2017/1/23,241.04,6.21,8.12
2017/1/24,240.88,5.28,9.03
2017/1/25,240.61,5.11,9.65
2017/1/26,240.31,4.83,9.67
2017/1/27,240.01,5.7,9.54
2017/1/28,239.81,5.83,8.09
2017/1/29,239.64,5.52,8.08
2017/1/30,239.48,7.13,8.79
2017/1/31,239.53,7.06,5.1
2017/2/1,239.64,8.71,5.1
2017/2/2,239.74,7,5.5
2017/2/3,239.83,7.01,5.51
2017/2/4,239.98,6.56,4.12
2017/2/5,240.13,6.79,4.29
2017/2/6,240.33,8.36,4.3
2017/2/7,240.61,8.21,4.31
2017/2/8,240.81,6.84,4.34
2017/2/9,240.96,6.83,4.47
2017/2/10,241.13,7.63,4.74
2017/2/11,241.27,6.9,4.8
2017/2/12,241.39,6.57,4.8
2017/2/13,241.5,6.26,4.8
2017/2/14,241.58,6.1,4.81
2017/2/15,241.66,6.2,4.92
2017/2/16,241.73,6.12,5
2017/2/17,241.93,15.3,5.02
2017/2/18,242.83,16.61,5.56
2017/2/19,243.23,10.41,5.7
2017/2/20,243.47,9.9,5.7
2017/2/21,243.73,9.4,5.7
2017/2/22,243.88,7.74,5.72
2017/2/23,244.03,9.8,5.87
2017/2/24,244.37,11.81,6.15
2017/2/25,244.6,9.61,6.35
2017/2/26,244.76,8.92,6.4
2017/2/27,244.87,8.21,6.4
2017/2/28,244.95,7.66,6.4
2017/3/1,245.03,7.87,6.4
2017/3/2,245.11,7.87,6.4
2017/3/3,245.19,7.87,6.4
2017/3/4,245.26,7.88,6.4
2017/3/5,245.36,8.06,6.4
2017/3/6,245.45,9.07,6.49
2017/3/7,245.68,11.06,6.65
2017/3/8,245.87,9.68,6.9
2017/3/9,245.98,8.77,6.9
2017/3/10,246.06,8.06,6.9
2017/3/11,246.12,7.7,6.93
2017/3/12,246.15,7.37,6.99
2017/3/13,246.16,7.41,7.02
2017/3/14,246.2,8.41,7.08
2017/3/15,246.23,6.28,6.66
2017/3/16,246.24,8.17,7.4
2017/3/17,246.29,7.64,6.87
2017/3/18,246.36,9.33,5.89
2017/3/19,246.69,13.33,5.87
2017/3/20,247.04,12.31,5.87
2017/3/21,247.31,11.68,9.9
2017/3/22,247.2,10.12,13.68
2017/3/23,247,9.26,13.72
2017/3/24,246.77,9.04,13.24
2017/3/25,246.59,8.01,10.68
2017/3/26,246.43,7.64,10.69
2017/3/27,246.36,8.75,8.93
2017/3/28,246.32,8.52,9.85
2017/3/29,246.23,8.55,10.27
2017/3/30,246.17,11.27,10.31
2017/3/31,246.4,14.6,10.3
2017/4/1,246.56,11.81,10.31
2017/4/2,246.6,10.81,10.31
2017/4/3,246.64,11.33,10.33
2017/4/4,246.76,14.53,10.33
2017/4/5,247.13,19.04,11.36
2017/4/6,247.69,28.72,16.22
2017/4/7,248.66,59.09,41.68
2017/4/8,249.02,44.25,41.81
2017/4/9,249.51,43.38,31.75
2017/4/10,249.87,29.77,25.9
2017/4/11,250.05,38.85,32.99
2017/4/12,250.51,68.6,60.31
2017/4/13,250.88,31.55,26.76
2017/4/14,250.89,26.9,27.69
2017/4/15,250.92,34.91,29.88
2017/4/16,251.41,55,48.5
2017/4/17,251.04,60.75,80.41
2017/4/18,250.92,83.85,62.75
2017/4/19,251.74,63.23,54.59
2017/4/20,251.97,47.19,44.7
2017/4/21,252.19,32.64,27.21
2017/4/22,252.45,29.62,25.2
2017/4/23,252.57,25.39,25.18
2017/4/24,252.61,22.26,16.31
2017/4/25,253.08,23.66,14.22
2017/4/26,253.41,27.53,22.33
2017/4/27,253.52,28.22,27.99
2017/4/28,253.53,22.89,21.36
2017/4/29,253.67,20.42,16.91
2017/4/30,253.86,21.62,17.23
2017/5/1,254.02,21.88,18.78
2017/5/2,254.08,20.54,21.2
2017/5/3,254.07,20.24,19.8
2017/5/4,254.09,21.04,20.82
2017/5/5,254.05,23.5,26.8
2017/5/6,253.82,25.28,30.11
2017/5/7,253.57,22.26,28.36
2017/5/8,253.31,21.41,26.39
2017/5/9,253.12,20.93,26.71
2017/5/10,252.69,15.5,23.56
2017/5/11,252.56,19.25,18.41
2017/5/12,252.57,15.95,18.49
2017/5/13,252.46,33.91,27.99
2017/5/14,253.08,51.52,47.89
2017/5/15,252.78,40.86,42.14
2017/5/16,252.97,29.02,24.96
2017/5/17,253.09,20.05,19.62
2017/5/18,253.03,16.81,19.58
2017/5/19,252.85,14.91,19.59
2017/5/20,252.59,13.46,19.58
2017/5/21,252.28,12.72,19.61
2017/5/22,251.96,12.25,18.04
2017/5/23,251.7,11.42,17.18
2017/5/24,251.41,11.03,17.14
2017/5/25,251.14,12.11,17.14
2017/5/26,250.83,10.5,17.09
2017/5/27,250.59,12.93,17.09
2017/5/28,250.29,10.19,17.05
2017/5/29,249.92,9.53,17.09
2017/5/30,249.51,8.98,17.01
2017/5/31,249.1,8.97,16.11
2017/6/1,248.91,15.83,13.97
2017/6/2,249.23,22.7,14
2017/6/3,249.56,15.76,14.04
2017/6/4,249.59,13.8,14
2017/6/5,249.52,11.7,14
2017/6/6,249.35,10.17,13.97
2017/6/7,249.13,9.44,13.96
2017/6/8,248.96,11.96,12.9
2017/6/9,248.9,10.15,13.31
2017/6/10,248.68,10.67,14.17
2017/6/11,248.48,9.78,14.16
2017/6/12,248.21,9.07,14.11
2017/6/13,247.93,8.74,14.07
2017/6/14,247.62,8.17,13.07
2017/6/15,247.38,8.02,12.16
